audio_path,transcription
common_voice_as_32546465.mp3,সংস্কৃতিপ্ৰেমী ৰাইজৰ নিৰবিচ্ছিন্ন প্ৰচেষ্টা।
common_voice_as_32546466.mp3,সৰ্বাধিক পাৱাৰযুক্ত লেন্স দিয়াৰ পিছতো তেওঁলোকে শেষৰ সৰু আখৰৰ কেইটামান শাৰী পঢ়িবলৈ সমৰ্থ নহয়।
common_voice_as_32546482.mp3,"আমাক একো নালাগে, অকল দৰাটো হৈ গ'লেই হ'ল।"
common_voice_as_32546483.mp3,ভুধৰ তেজপুৰলৈ গৈ সূৰ্য্য বৰাৰ আলহী হ'ল আৰু সকলো কথাৰ সম্ভেদ ল'লে।
common_voice_as_32546484.mp3,তাৰ পাচত নেপালীৰ লগত বন্দবস্ত কৰি এটা গৰুৰ আৰু এটা ম'হৰ খুটি পাতিব।
common_voice_as_32546485.mp3,জীৱনত এটা লক্ষ্যত উপনীত হ'ব খুজিলে সাধনা লাগিব।
common_voice_as_32546486.mp3,সেই দেখিয়েই দয়াৰামৰ লগত যাতে বিয়া নহয় তাৰ বাবে সদায় চেষ্টা কৰি আহিছে।
common_voice_as_32546492.mp3,পানীবোৰনো ক'ত সামৰিব!
common_voice_as_32546493.mp3,মোৰ জীৱনৰ লক্ষ্য হৈছে এজন ভাল চিকিৎসক হােৱা।
common_voice_as_32546494.mp3,প্ৰধানতঃ পশ্চিমৰ কোচ হাজো আৰু পূবৰ আহোম ৰাজ্যৰ কূটনৈতিক থলী হৈ পৰে।
common_voice_as_32546495.mp3,কাষৰ সদৰ থানাৰ পৰা ন' অৱজেকশ্যন চাৰ্টিফিকেটখন উলিয়াই মৃতদেহটো মৰুতৃষ্ণাক গটাই দিছিলোঁ।
common_voice_as_32546496.mp3,তেতিয়াৰ দিনত চিচিটিভিৰ কথা কোনেও কল্পনাই কৰিব পৰা নাছিল।
common_voice_as_32546512.mp3,ই এখন নাটকীয় বাস্তৱমূলক কাহিনী।
common_voice_as_32546513.mp3,জি.এছ. ৰোড এক ৰুচিপুৰ্ণ অভিজাত এলেকা।
common_voice_as_32546514.mp3,"যাওঁক, মোকৰ্দমা কৰকগৈ।"
common_voice_as_32546515.mp3,এই দুই অঞ্চল বৃহন্মুম্বাই পৌৰসংস্থাৰ এক্তিয়াৰভুক্ত।
common_voice_as_32546516.mp3,তোমাৰ ইয়াতে থাকি কিনো হয় তাৰ আলেখ-লেখটোকে চাওঁ।
common_voice_as_32546522.mp3,ইলাইজাৰ দৰে কোনোবা নিৰাশ্ৰয়া আছনে?
common_voice_as_32546523.mp3,"প্লেটফৰ্মত মানুহ সেৰেঙা, নাই বুলিলেই হয়।"
common_voice_as_32546524.mp3,চুৰাটৰ চুক্তিৰ পাছত চেলচেট আৰু ভাচাইৰ উপৰত ব্ৰিটিছসকল আনুষ্ঠানিকভাৱে অধিকাৰ অৰ্জন কৰে।
common_voice_as_32546525.mp3,এই বেমাৰ হোৱা কিমান দিন হ'ল?
common_voice_as_32546526.mp3,মালৌ পথাৰত বাৰ চহৰৰ ভাওনালৈ মিনতিকৈ নিমন্ত্রণ কৰি জনাইছে
common_voice_as_22074894.mp3,দেখিলে যে অসমীয়া মানুহৰ জ্ঞান-উন্নতি পিনে অলপাে মনকাণ নাই
common_voice_as_22074896.mp3,"তেতিয়া বলো আৰু হৰই কথাটো ভালকৈ বুজি আহিবলৈ সূৰ্য্যক ধৰিলে, সূৰ্য্যও সন্মত হ'ল।"
common_voice_as_22074928.mp3,তাই বৰ যতনকৈ এজোপা ফুল-গছ ৰুইছিল।
common_voice_as_22074931.mp3,"দেশৰ মুনিহ, তিৰোতা, ডেকা, গাভৰু, আদহীয়া, বুঢ়া, ধনী, দুখীয়া সকলোৱেই আগবাঢ়িব লাগিব।"
common_voice_as_22074935.mp3,প্ৰায় তিনি মাহ মানৰ পিছৰ কথা।
common_voice_as_22074937.mp3,"ভাইও বোলোঁ মই ককাইও বোলো মই, গাঁৱৰে গৰখীয়া।"
common_voice_as_22074939.mp3,তৎক্ষণাৎ দেওধায়ে মনতে কোচ খাই ক'লে।
common_voice_as_22074941.mp3,জন্মাষ্টমি উপলক্ষে সেইদিনা দহী হান্দি চাবলৈ গৈছিলোঁ।
common_voice_as_22074942.mp3,ইয়াৰ ভিতৰত নৰায়ে কিমান যে কল্পনা কৰিছে তাৰ সীমা নাই।
common_voice_as_22074980.mp3,মানুহৰ মুখে মুখে এটা কথা বাগৰিছিল।
common_voice_as_22074985.mp3,সদায় মাছ খাওঁতে খাওঁতে শিলটোৰ চাৰিওফাল মাছৰ কাঁইটেৰে ভৰি পৰিল।
common_voice_as_22074987.mp3,দৈত্যগুৰু শুক্ৰাচাৰ্য্য মদিৰা পানৰ প্ৰতি আসক্ত আছিল।
common_voice_as_22074989.mp3,কোৱাৰ্টাৰটো বাহৰ জেউৰাৰে আবৰা।
common_voice_as_22074990.mp3,এই বিলাক কামত যদি তোমাৰ সময়ৰ সৰহ ভাগ দিয়া পিন্ধা কাপোৰ কেতিয়া ব'বা?
common_voice_as_22075080.mp3,"নেৰিম কলেজখন জয়ানগৰ, চাৰিআলিত আছে।"
common_voice_as_22075084.mp3,"অন্য স্থানীয় ভাষা, যেনে- বড়ো, কাৰ্বি আদিত নিৰ্মিত চলচ্চিত্ৰও ইয়াৰ অন্তৰ্গত।"
common_voice_as_22075087.mp3,নাভাগিলেও এতিয়া পলাই গ'লে কোনেও দোষ দিব নোৱাৰে।
common_voice_as_22075095.mp3,বিয়াৰ পিচে কি হ'ল?
common_voice_as_22075101.mp3,মাজুলীৰ সমতলভূমিৰ আকাৰ এটা শিলিখা ফলৰ দৰে।
common_voice_as_22075203.mp3,সেই সেই ৰাজনৈতিক দলৰ কাৰ্য্যৰ ঘটনাৱলীৰ ইয়াত সমাৱেশ হৈছে।
common_voice_as_22075208.mp3,"ৰাতি সকলোবোৰৰে খোৱা হ'লত, মানুহ দুটাই শোৱাপাটীৰ পৰা বাগ দি গাবলৈ ধৰিলে।"
common_voice_as_22075210.mp3,"গুড মৰ্ণিং, চাহ খালানে?"
common_voice_as_22075211.mp3,ফটা বাঁহ যিমান ভালকৈয়ে জোৰোৱা হওক জোৰা নালাগে।
common_voice_as_22075212.mp3,গুজৰাটৰ মুচলমান শাসকসকলে এই অঞ্চল অধিকাৰ কৰে।
common_voice_as_22075291.mp3,চকু ক'লৈ গৈছে আপোনাৰ?
common_voice_as_22075293.mp3,বোম্বাই ৰাজ্যৰ গুজৰাটী-ভাষী অঞ্চলসমূহক লৈ গঠিত হয় গুজৰাট ৰাজ্য।
common_voice_as_22075294.mp3,দুই-এটিকৈ বিহু ঢোল মিৰি গাঁৱত বাজিছে।
common_voice_as_22075297.mp3,আজি যোৰহাটত দুজন বিশিষ্ট ব্যক্তিৰ লগত কিছু সময় কটালোঁ।
common_voice_as_22075301.mp3,বাৰিষাৰ চাৰি মাহ কাম কৰি মাটিকেইডৰা পুতি দিবি।
common_voice_as_22075385.mp3,তুমি একো কৰিব নালাগে।
common_voice_as_22075387.mp3,ৰাজ্যখনত দুটাহে মাত্ৰ গভীৰ কুঁৱা আছিল।
common_voice_as_22075388.mp3,চেষ্টাক বৰষুণ সৃষ্টি কৰি প্ৰতিহত কৰি আহিছিল দেৱৰাজ ইন্দ্ৰই।
common_voice_as_22075389.mp3,তেখেত সকলে সমাজ জীৱনলৈ আগবঢ়োৱা বৰঙনিয়ে নতুন চমক উদ্বুদ্ধ কৰে।
common_voice_as_22075390.mp3,মানুহে ফেৰীৰে ব্ৰহ্মপুত্ৰ নদী পাৰ হয়।
common_voice_as_22075509.mp3,কিন্তু কোনেও কাছ ধৰিব নোৱাৰিলে।
common_voice_as_22075512.mp3,পিঠি ঘঁহি দিয়াৰ পিছত লাগীয়ে এলাগীৰ পিঠি ঘঁহিবলৈ ধৰিলে।
common_voice_as_22075513.mp3,যাৰদ্বাৰা অতি বেগত শৰ নিক্ষেপ কৰিব পৰা যাব।
common_voice_as_22075515.mp3,সেই হাবি ভাঙি মিৰিহঁতে ভূঁই কৰে।
common_voice_as_22075517.mp3,মই আকৌ বিয়া ঘৰত নেদেখি আচৰিত মানিছিলোঁ।
common_voice_as_22076579.mp3,"সাউদে ঘৰ পাই ঘৈণীয়েকক সুধিলে- ""তেজীমলা ক'লৈ গ'ল?"""
common_voice_as_22076582.mp3,কেইবা দশক ধৰি দেশৰ প্ৰধান প্ৰধান অৰ্থনৈতিক সংস্থাসমূহৰ প্ৰধান কাৰ্যালয় এই চহৰত অবস্থিত।
common_voice_as_22076584.mp3,আপুনি ভয় খাবৰ একো কাৰণ নাই।
common_voice_as_22076586.mp3,তেওঁৰ লগত ফিনিএচ ফ্লেচাৰ বুলি আৰু এজন কুয়েকাৰ আছিল।
common_voice_as_22076589.mp3,পুৰণিৰ পৰা বলেৰে মাটি কাঢ়ি নিবলৈকো নতুনৰ সংখ্যা নিচেই তাকৰ
common_voice_as_22076836.mp3,সেই হাবিত এজোপা ডাঙৰ গছ আছিল।
common_voice_as_22076838.mp3,সেইদেখি সকলোবোৰ বাঘে লৰালৰিকৈ মেল পাতিলে।
common_voice_as_22076840.mp3,"টকাখিনি সৰকালে, আন মানুহে টকাবোৰ কি হ'ল একো বুজিব নোৱাৰিলে।"
common_voice_as_22076842.mp3,বাণেশ্বৰ বৰুৱাৰ জীয়েকৰ নাম লভিতা।
common_voice_as_22076845.mp3,সেই সখীয়েকৰ আগত তেওঁৰ মনৰ ভাব এতিয়া তেওঁ এডোখৰ এডোখৰহে প্ৰকাশ কৰিব পাৰে।
common_voice_as_22076933.mp3,ধনৰ বলেৰেই তেওঁ সৰ্ব্বেশ্বৰ পণ্ডিতক ভালকৈ শিক্ষা দিব পাৰিব।
common_voice_as_22076939.mp3,এইবিলাক কথা তবধ মনেৰে শুনিব ধৰিলে।
common_voice_as_22076946.mp3,"আজি এই পৃথিৱীজোৰা মহাসমৰত পূবৰ পশ্চিমৰ সকলো দেশে, মহাদেশে জুই জ্বলিব লাগিছে"
